path,emotion,actor,PC1,PC2,PC3,PC4
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_03/03-01-05-02-01-02-03.wav,angry,Actor_03,0.5423267301224197,0.33247623251779196,-1.440680494366662,1.3209759329866417
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_03/03-01-05-02-02-01-03.wav,angry,Actor_03,0.9760772736273128,0.2841592631944748,-1.4417416171702202,1.5588825277554283
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_03/03-01-05-02-02-02-03.wav,angry,Actor_03,1.0525825173377812,-0.03213904094547404,-0.8603814503639755,1.7226251438185047
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_04/03-01-05-01-01-01-04.wav,angry,Actor_04,0.7646072178789881,-0.20095194800888339,-2.0801885475593074,0.04558263247468037
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_04/03-01-05-01-01-02-04.wav,angry,Actor_04,1.5497203377340711,0.2863527145022294,-1.092998632445936,0.8099288354245411
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_04/03-01-05-01-02-01-04.wav,angry,Actor_04,2.744021747699412,-2.41749501871621,-0.28762622580219377,0.8048372647166749
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_04/03-01-05-01-02-02-04.wav,angry,Actor_04,1.6833923508057418,-1.3299879191245896,0.4010206522306318,0.8942061514931045
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_04/03-01-05-02-01-01-04.wav,angry,Actor_04,3.310273411821035,0.9471596927615469,-1.9047249729714761,2.346142912811374
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_04/03-01-05-02-01-02-04.wav,angry,Actor_04,2.8266693077640914,1.405593820997111,-0.8708122975769832,1.9592659659721636
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_04/03-01-05-02-02-01-04.wav,angry,Actor_04,3.7514773078739663,0.26806688946459645,-2.4548382549860235,0.7788517220555087
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_04/03-01-05-02-02-02-04.wav,angry,Actor_04,4.281806493153245,0.49767965404286324,-1.3457988487157275,2.373466206855891
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_05/03-01-05-01-01-01-05.wav,angry,Actor_05,-1.4167312835963117,1.4720273994139719,-1.2734239274806225,-0.5816463730811603
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_05/03-01-05-01-01-02-05.wav,angry,Actor_05,-2.3589637695032266,2.4139163008789217,-1.1872592783729834,-0.0123631863445204
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_05/03-01-05-01-02-01-05.wav,angry,Actor_05,-3.3046727780581655,1.3798362064457002,1.4999636401072027,-0.3478751184656638
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_05/03-01-05-01-02-02-05.wav,angry,Actor_05,-2.328787114566004,1.1988875118372522,0.8626398232607012,0.6327280112129298
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_05/03-01-05-02-01-01-05.wav,angry,Actor_05,1.0045326402832728,-0.39710353004625387,1.1575919720430883,0.15481916142620814
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_05/03-01-05-02-01-02-05.wav,angry,Actor_05,0.8508187094530933,-0.19507961508956828,0.06015338034931176,0.4057660904590606
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_05/03-01-05-02-02-01-05.wav,angry,Actor_05,1.8691313068148685,0.18625890641233328,-0.17060624051707834,0.6730458095744996
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_05/03-01-05-02-02-02-05.wav,angry,Actor_05,2.1521132270343886,-0.09020912772759235,0.3392829164266966,0.8525393507242036
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_06/03-01-05-01-01-01-06.wav,angry,Actor_06,0.3510630640090222,0.18078654791696153,-1.0025134093511516,-0.7776673975316786
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_06/03-01-05-01-01-02-06.wav,angry,Actor_06,0.15919635699100776,0.18423725468452157,-0.8553667502518157,-0.749465824908602
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_06/03-01-05-01-02-01-06.wav,angry,Actor_06,1.513335469215264,-0.24498262140721783,0.21132413086681806,-0.9273456780271377
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_06/03-01-05-01-02-02-06.wav,angry,Actor_06,1.4909310157434459,0.5709944639913809,-0.631770879258636,-1.082212573770598
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_06/03-01-05-02-01-01-06.wav,angry,Actor_06,3.1639257357332404,5.00608828898179,3.6820011527848218,-0.12398283796619036
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_06/03-01-05-02-01-02-06.wav,angry,Actor_06,2.9469452289103044,5.470310945093529,2.203763006651178,0.38790889356373454
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_06/03-01-05-02-02-01-06.wav,angry,Actor_06,4.628189131876923,2.2402826344368525,1.1580447145312296,-0.4615534415011021
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_06/03-01-05-02-02-02-06.wav,angry,Actor_06,3.9317347127582907,3.916791031626764,0.1432325644337069,0.25308751551902664
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_07/03-01-05-01-01-01-07.wav,angry,Actor_07,-1.4201633209644577,0.8515217378557047,0.08769678700423805,-1.424708939472609
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_07/03-01-05-01-01-02-07.wav,angry,Actor_07,-0.5631416566999439,0.6278349698487449,0.13162867696987623,-1.5925283307598557
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_07/03-01-05-01-02-01-07.wav,angry,Actor_07,-2.568474434956501,2.0580852843374067,-0.2356543833133335,-0.7310226821461017
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_07/03-01-05-01-02-02-07.wav,angry,Actor_07,-1.5980632604655245,0.6390861487666406,0.6817763639820745,-0.0884157822446297
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_07/03-01-05-02-01-01-07.wav,angry,Actor_07,-1.4362770988785813,1.9360857799599458,-1.1053146261525468,-1.8637371794482196
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_07/03-01-05-02-01-02-07.wav,angry,Actor_07,-0.5898104033030362,2.1185409593819458,-0.9785875541924531,-1.8368658720492745
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_07/03-01-05-02-02-01-07.wav,angry,Actor_07,3.1620611855634726,-0.21718415965152743,0.4203661866837263,-2.2117578065261885
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_07/03-01-05-02-02-02-07.wav,angry,Actor_07,0.9509618004133326,0.7036692656114827,-0.5482956712943412,-2.119768675078752
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_08/03-01-05-01-01-01-08.wav,angry,Actor_08,-1.1015071721916625,-0.20696841314637637,-0.5158453197302525,0.9061325479399235
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_08/03-01-05-01-01-02-08.wav,angry,Actor_08,-2.060836832316123,0.25622672971881233,-0.9821481774656431,1.2283770753667258
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_08/03-01-05-01-02-01-08.wav,angry,Actor_08,-1.0703870884228217,-0.8207113626750493,-0.8401047293708694,0.8545335009774347
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_08/03-01-05-01-02-02-08.wav,angry,Actor_08,-0.8205361405991092,-1.8065657714073522,0.3055769748922502,0.7274188851976904
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_08/03-01-05-02-01-01-08.wav,angry,Actor_08,-0.2356196081321556,0.25635995688691376,-0.5275650917059774,0.5371083680797761
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_08/03-01-05-02-01-02-08.wav,angry,Actor_08,1.2772860808730306,0.5172065414772343,-1.6445617820937897,0.3984847015264182
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_08/03-01-05-02-02-01-08.wav,angry,Actor_08,1.1072518299054641,-0.45519290830772136,-1.3663854914845504,0.9488410402986961
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_08/03-01-05-02-02-02-08.wav,angry,Actor_08,1.2490790714434543,-0.06314548895430133,-2.0942801372999775,0.373996725617273
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_10/03-01-05-01-01-01-10.wav,angry,Actor_10,-1.7489548508406285,-0.7915288100242523,1.5137119732027553,0.06454175216850414
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_10/03-01-05-01-01-02-10.wav,angry,Actor_10,0.11291569760311926,-1.5006568813406733,1.070953381481495,0.06001459669879478
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_10/03-01-05-01-02-01-10.wav,angry,Actor_10,-0.37593539834792444,-1.2718502782206738,1.6418515041445458,0.018388189005779938
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_10/03-01-05-01-02-02-10.wav,angry,Actor_10,0.06310476656734343,-1.0920823176145258,1.0938495258685035,1.1485534375294082
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_10/03-01-05-02-01-01-10.wav,angry,Actor_10,1.2637833034179131,-0.14895917776430823,-1.169851539231029,-0.7626402981145975
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_10/03-01-05-02-01-02-10.wav,angry,Actor_10,2.4535755603470997,-1.7475946412353554,-0.5501687557273411,-0.9469810019604006
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_10/03-01-05-02-02-01-10.wav,angry,Actor_10,2.7268019798721874,-0.888574825764151,-0.6575921846943286,-0.38674051053119135
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_10/03-01-05-02-02-02-10.wav,angry,Actor_10,2.3328192337121014,-1.4885415883694886,0.3641471340688807,-0.252312442350476
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_11/03-01-05-01-01-01-11.wav,angry,Actor_11,-2.2386640883635724,-0.054155702677151196,0.7322065991897351,1.1227848155502862
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_11/03-01-05-01-01-02-11.wav,angry,Actor_11,-2.8879235304897377,0.5075455693996752,-0.07031732343804953,0.7785694843484177
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_11/03-01-05-01-02-01-11.wav,angry,Actor_11,-1.4791635369458644,-0.3489096450665203,0.4820139367523571,1.5785768026666545
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_11/03-01-05-01-02-02-11.wav,angry,Actor_11,-1.838114443502139,0.057222606780411064,-0.3123091334847446,1.6856266992913789
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_11/03-01-05-02-01-01-11.wav,angry,Actor_11,-1.213332998756374,0.3334180248714887,-0.3873784300428778,1.405446923605267
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_11/03-01-05-02-01-02-11.wav,angry,Actor_11,0.6098406190535639,-0.7112510418026707,0.803972509385159,1.8848052185417283
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_11/03-01-05-02-02-01-11.wav,angry,Actor_11,-0.6853053793951878,0.1259567808064707,-0.03549883324307559,1.5463048278181455
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_11/03-01-05-02-02-02-11.wav,angry,Actor_11,1.558109071992161,-0.7257961157807955,-0.3781860282681065,2.1472030176754484
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_13/03-01-05-01-01-01-13.wav,angry,Actor_13,-2.268137873275867,0.3017495303837976,1.0736657480685177,-0.6402387922494038
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_13/03-01-05-01-01-02-13.wav,angry,Actor_13,-1.8184814178006175,-0.36934775348964993,1.550510875769032,-0.2045747582817429
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_13/03-01-05-01-02-01-13.wav,angry,Actor_13,-1.7671914716486108,0.33948091066123975,1.022740702315015,-0.7425268293425829
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_13/03-01-05-01-02-02-13.wav,angry,Actor_13,-1.367472602678232,-0.4600777848927777,1.1714953385643614,-0.5046788753980367
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_13/03-01-05-02-01-01-13.wav,angry,Actor_13,1.523903994512147,-0.0808109489949351,-0.10016626221017201,1.1298258614050123
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_13/03-01-05-02-01-02-13.wav,angry,Actor_13,-1.3378078722526419,1.395190712945713,-0.7629528181545796,-0.20411071020642618
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_13/03-01-05-02-02-01-13.wav,angry,Actor_13,1.7531116822412103,-0.5334531586829518,0.6494220221803987,1.1328184982720342
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_13/03-01-05-02-02-02-13.wav,angry,Actor_13,3.1151293190725964,-1.4120213710017395,0.37174217901750684,1.521103783259324
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_14/03-01-05-01-01-01-14.wav,angry,Actor_14,1.9973368927863846,-0.1996341542422581,-2.1285959703328547,1.604567349800356
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_14/03-01-05-01-01-02-14.wav,angry,Actor_14,2.023198830718017,-0.5123761885763869,-0.5447510880983382,0.8330335095293535
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_14/03-01-05-01-02-01-14.wav,angry,Actor_14,2.342786439537226,-1.0835122993961561,-0.7417665343876018,1.1568583329784152
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_14/03-01-05-01-02-02-14.wav,angry,Actor_14,3.624856176764437,-0.04684064228844931,-1.164208477234026,0.6158793134925123
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_14/03-01-05-02-01-01-14.wav,angry,Actor_14,4.532743551382127,3.1962258435231368,-0.6360687041407374,1.5673648356750791
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_14/03-01-05-02-01-02-14.wav,angry,Actor_14,4.292305845187927,3.064219865633366,-0.2719816555279195,1.5583523049412689
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_14/03-01-05-02-02-01-14.wav,angry,Actor_14,4.154222020279275,2.8425682310743405,0.2853326087922347,1.5935256651942187
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_14/03-01-05-02-02-02-14.wav,angry,Actor_14,4.698387319208795,2.0555380784857453,-2.112359790744446,1.775359695021556
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_15/03-01-05-01-01-01-15.wav,angry,Actor_15,-2.3461745665569143,1.7567022971874666,-0.9355011821174017,-1.3550015322263163
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_15/03-01-05-01-01-02-15.wav,angry,Actor_15,-1.5376092418855887,0.8981766711617276,-0.19767956067744724,-1.556468660065728
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_15/03-01-05-01-02-01-15.wav,angry,Actor_15,-2.1652165491977255,1.5614330970334258,0.14773601690351107,-0.6665631364538297
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_15/03-01-05-01-02-02-15.wav,angry,Actor_15,-0.6424601992191471,1.1304272644083337,-0.4274764745966577,-1.7698476586699021
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_15/03-01-05-02-01-01-15.wav,angry,Actor_15,-0.6006519841630451,0.3773172680110469,-0.07044058919666923,-1.0517544499758973
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_15/03-01-05-02-01-02-15.wav,angry,Actor_15,-0.9536968507453794,1.481953739744172,-0.5530225672756012,-1.5249207494678152
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_15/03-01-05-02-02-01-15.wav,angry,Actor_15,-1.6807547074282798,1.1602681179155125,0.31590896066120655,-0.31510968321872723
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_15/03-01-05-02-02-02-15.wav,angry,Actor_15,0.7124129934794977,1.2973239728722352,-2.2542167608311723,-1.4586468031273248
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_16/03-01-05-01-01-01-16.wav,angry,Actor_16,0.17963565113374869,0.4713166007007383,-0.045053958378816775,-0.5596563352613992
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_16/03-01-05-01-01-02-16.wav,angry,Actor_16,0.22863762626169315,0.9366237961546708,-1.2971029105991794,-1.5145491286208397
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_16/03-01-05-01-02-01-16.wav,angry,Actor_16,1.097052623625955,0.8512851892209101,-1.8474441846544443,-0.6598796036207175
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_16/03-01-05-01-02-02-16.wav,angry,Actor_16,0.9438659910552659,0.1615410846470055,-1.0843702035406126,-0.8205571829908711
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_16/03-01-05-02-01-01-16.wav,angry,Actor_16,1.7532496809624956,0.6236596713591829,-1.0164818684501296,-1.4881319531888255
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_16/03-01-05-02-01-02-16.wav,angry,Actor_16,2.83141847815562,0.6438877261710485,-2.1196487482724473,-2.462217226880396
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_16/03-01-05-02-02-01-16.wav,angry,Actor_16,3.405581153287923,0.16299707000137714,-1.5091376222233523,-2.422154584149137
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_16/03-01-05-02-02-02-16.wav,angry,Actor_16,2.2852284106630374,0.9717498329349061,-1.2613932156083867,-2.011928273335647
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_18/03-01-05-01-01-01-18.wav,angry,Actor_18,0.47476413159242103,0.23007282071434698,-0.248524188311818,-1.5880534388419387
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_18/03-01-05-01-01-02-18.wav,angry,Actor_18,0.0887775537949394,-0.23992522604052996,0.14070941591255776,0.17356573592331134
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_18/03-01-05-01-02-01-18.wav,angry,Actor_18,1.3427656679580222,-1.2518627732293168,0.9525637173557447,-0.4974687927132503
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_18/03-01-05-01-02-02-18.wav,angry,Actor_18,1.0707497433212514,-1.357165884178583,0.2214404489894206,-0.6364548525053758
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_18/03-01-05-02-01-01-18.wav,angry,Actor_18,5.157535155038565,2.094966623398824,-0.1259015110015056,0.78578453944678
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_18/03-01-05-02-01-02-18.wav,angry,Actor_18,4.783091226370227,3.984611552445724,2.1729485714292793,3.0157705207868832
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_18/03-01-05-02-02-01-18.wav,angry,Actor_18,5.813115156625085,2.7172523139351767,0.3264420600769767,1.3884447873702108
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_18/03-01-05-02-02-02-18.wav,angry,Actor_18,5.222074797082005,2.4151221762211534,0.1913134096692784,1.7846328563180718
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_20/03-01-05-01-01-01-20.wav,angry,Actor_20,-1.25313720490416,-1.1273449544031842,-0.34182837337322297,1.7840778910387773
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_20/03-01-05-01-01-02-20.wav,angry,Actor_20,2.47796694102025,-1.6101483046552558,-0.9839708253982921,0.5368198115988287
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_20/03-01-05-01-02-01-20.wav,angry,Actor_20,0.5627409660389294,-0.7783019503432234,0.27068824148544424,0.9091053802169439
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_20/03-01-05-01-02-02-20.wav,angry,Actor_20,2.164169223847427,-0.05503860446748765,-1.459424567957881,0.4221696391934006
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_20/03-01-05-02-01-01-20.wav,angry,Actor_20,0.9351641180794784,0.9792709546793579,-2.325101999301817,1.1457128784704096
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_20/03-01-05-02-01-02-20.wav,angry,Actor_20,3.7588587932766155,1.2182221089659966,-0.5588828973496703,0.22428705136541438
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_20/03-01-05-02-02-01-20.wav,angry,Actor_20,4.023564117346079,1.1426926098289827,-0.8290171933705719,0.7174339579458228
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_20/03-01-05-02-02-02-20.wav,angry,Actor_20,2.4173226533208134,-0.7508237803452618,-1.8919141839257414,1.5203390078926564
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_21/03-01-05-01-01-01-21.wav,angry,Actor_21,-1.79151222527882,2.1582897984560594,-1.6281111062745095,-2.0826474165743116
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_21/03-01-05-01-01-02-21.wav,angry,Actor_21,-2.3258744939070906,1.1068826510343446,-0.535293822639565,-2.0435851943694607
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_21/03-01-05-01-02-01-21.wav,angry,Actor_21,-1.6031881426356618,1.3033796702803677,-1.3467489404483837,-1.4506530140673515
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_21/03-01-05-01-02-02-21.wav,angry,Actor_21,-1.7931993090746992,1.2320085556423093,-1.4312995463249654,-2.0542569999228673
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_21/03-01-05-02-01-01-21.wav,angry,Actor_21,-0.7683922859676885,0.566219783203707,-0.3284756031263162,-1.86510685752293
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_21/03-01-05-02-01-02-21.wav,angry,Actor_21,-0.1614261070341503,0.7100717931546703,-0.7360078227511325,-1.788746105581166
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_21/03-01-05-02-02-01-21.wav,angry,Actor_21,-0.6914917033543513,0.49273494517256744,-0.37439867311330366,-1.3493826645996532
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_21/03-01-05-02-02-02-21.wav,angry,Actor_21,0.007917056985413617,1.478030680942728,-0.9178472139700863,-1.3608687397869335
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_22/03-01-05-01-01-01-22.wav,angry,Actor_22,-1.0610807727978324,0.13177380053050908,-0.8782044537667694,-0.8979076866151043
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_22/03-01-05-01-01-02-22.wav,angry,Actor_22,-1.1869763850665995,-0.25231922523720174,-0.46706072694293943,-1.2458033163527047
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_22/03-01-05-01-02-01-22.wav,angry,Actor_22,-0.10465767052008665,-0.2244951887551334,-0.684834416508066,-1.075118603227536
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_22/03-01-05-01-02-02-22.wav,angry,Actor_22,-0.4269527366420406,0.41664715301170974,-1.8809516302412286,-1.0863734419736626
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_22/03-01-05-02-01-01-22.wav,angry,Actor_22,1.161612067539603,-0.6538045303685915,0.4715417190704559,-1.2419938565611486
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_22/03-01-05-02-01-02-22.wav,angry,Actor_22,0.6042301122187236,-0.4363818243956455,-0.5080067066320867,-1.704408014810301
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_22/03-01-05-02-02-01-22.wav,angry,Actor_22,1.722603588166368,0.23912602002998473,-0.8519386392885091,-1.4933569581818285
